datetime,avgMintTXGas_1d,sumMintGas_1d,mintTXCounts_1d,sumMinted_sETH2_1d,avgSellTXGas_1d,sumSellGas_1d,sellTXCounts_1d,sumSold_sETH2_1d,avgGasPricePaidOnSell_1d,mintsAvoidable_Full_Volume,mintsPotentiallyCrossableCoverage_Percentage,costOfImplementingMaxTheoriticalCross,gasSavingOnMaxTheoriticalCross,gasSavingOnMaxTheoriticalCross_PnL_in_ETH_100GWEI_GasPx,gasSavingOnMaxTheoriticalCross_PnL_in_ETH_AvgSellGasPx
2021-08-28,98232.91666666667,1178795,12,6.602007466872733,201548.54545454544,2217034.0,11.0,46.144841640713466,80563141291.0,True,1.0,1276000.0,941034.0,0.07581265510163489,0.07581265510163489
2021-08-29,111992.25,895938,8,5.6020165705016,200932.23076923078,2612119.0,13.0,18.98915982283845,66024274391.23077,True,1.0,1508000.0,1104119.0,0.07289865581657132,0.07289865581657132
2021-08-30,105440.44444444444,948964,9,7.606,164087.625,1312701.0,8.0,11.373400472165523,76446744387.25,True,1.0,928000.0,384701.0,0.029409139012519462,0.029409139012519462
2021-08-31,97952.66666666667,587716,6,7.506016501824799,205456.42857142858,1438195.0,7.0,18.25906399219677,126607310823.57143,True,1.0,812000.0,626195.0,0.07928086500116631,0.07928086500116631
2021-09-01,103846.61538461539,1350006,13,31.138663769139058,208058.55555555556,1872527.0,9.0,40.05396421467624,110845880036.11111,True,1.0,1044000.0,828527.0,0.09183880444867903,0.09183880444867903
2021-09-02,97952.66666666667,587716,6,5.8238539271226,164537.0,822685.0,5.0,184.84003833157038,122478091969.0,True,1.0,580000.0,242685.0,0.029723595749496765,0.029723595749496765
2021-09-03,97595.0,1073545,11,17.54584810045805,162529.5,325059.0,2.0,10.279329527902645,103890727968.5,False,0.585855381230292,135918.44844542776,54519.115921909746,0.0056640306413262426,0.0056640306413262426
2021-09-04,107780.375,862243,8,8.887650589855852,210543.16666666666,1263259.0,6.0,335.89625887815237,92522471034.66667,True,1.0,696000.0,567259.0,0.05248420439665399,0.05248420439665399
2021-09-05,110048.30769230769,1430628,13,28.21379905590944,175278.5,1051671.0,6.0,9.203738853295343,90301745195.16667,False,0.32621409243955046,227045.0083379271,116024.89247206738,0.01047725027630924,0.01047725027630924
2021-09-06,98408.75,787270,8,4.415517357752837,185542.66666666666,1113256.0,6.0,5.035199652514497,100646124484.5,True,1.0,696000.0,417256.0,0.04199519931790453,0.04199519931790453
2021-09-07,105975.28571428571,741827,7,12.890882548480256,227318.6,1136593.0,5.0,8.434188184712523,133197584023.0,False,0.6542754658568241,379479.7701969579,364165.1443676473,0.04850591741515762,0.04850591741515762
2021-09-08,103680.6,1555209,15,13.03449374972337,225957.2,1129786.0,5.0,54.03638957171447,97886377628.8,True,1.0,580000.0,549786.0,0.053816560011027435,0.053816560011027435
2021-09-09,110788.85714285714,775522,7,18.323283550468208,185926.66666666666,557780.0,3.0,9.078003301668566,111619884378.0,False,0.49543539926481134,172411.51894415435,103932.43805777215,0.011600926719132173,0.011600926719132173
2021-09-10,103568.5,828548,8,5.884013491112865,185655.75,742623.0,4.0,6.837008007655665,108703876431.0,True,1.0,464000.0,278623.0,0.030287400162834512,0.030287400162834512
2021-09-11,101939.8,1529097,15,13.386611760832974,160438.58333333334,1925263.0,12.0,33.565624806165005,66554780997.083336,True,1.0,1392000.0,533263.0,0.03549120217884765,0.03549120217884765
2021-09-12,100199.0,500995,5,2.219385703060761,194975.66666666666,1754781.0,9.0,13.671243061678842,50795627868.666664,True,1.0,1044000.0,710781.0,0.03610456717211876,0.03610456717211876
2021-09-13,100199.0,500995,5,2.6656172061911185,284822.5,569645.0,2.0,0.8866310655866481,56760753320.5,False,0.33261755045974845,77167.27170666165,112306.65282498175,0.006374610217249823,0.006374610217249823
2021-09-14,104186.13333333333,1562792,15,5.184328810104811,161030.66666666666,483092.0,3.0,2.1287312494005795,51934055928.0,False,0.4106088420262725,142891.87702514284,55469.96968701322,0.002880780508049809,0.002880780508049809
2021-09-15,100854.0,907686,9,1.4033661027313613,185071.75,740287.0,4.0,6.0448513794337,64063671533.5,True,1.0,464000.0,276287.0,0.017699959616976117,0.017699959616976117
2021-09-16,99403.33333333333,1789260,18,8.239850179483858,287565.6,1437828.0,5.0,2.0794601552416974,47237059120.2,False,0.2523662578743579,146372.42956712758,216486.84225984468,0.010226201766573694,0.010226201766573694
2021-09-17,103532.42857142857,724727,7,11.314193576011974,219041.5,1752332.0,8.0,16.822056765559104,61119225561.0,True,1.0,928000.0,824332.0,0.05038253344515025,0.05038253344515025
2021-09-18,105417.45454545454,1159592,11,9.625449831917063,163233.57142857142,1142635.0,7.0,6.885971277105129,46714585441.28571,False,0.7153921528188649,580898.4280889183,236533.68444726535,0.01104957301185389,0.01104957301185389
2021-09-19,99356.625,794853,8,5.3242853227212,233882.33333333334,2806588.0,12.0,27.54210667201244,45331391221.083336,True,1.0,1392000.0,1414588.0,0.06412524204464984,0.06412524204464984
2021-09-20,113677.0,568385,5,5.8185513385341,184241.5,736966.0,4.0,25.683463110136525,104387617965.0,True,1.0,464000.0,272966.0,0.02849427052543419,0.02849427052543419
2021-09-21,112148.42857142857,785039,7,1.4039266972172464,212664.83333333334,1275989.0,6.0,8.369019237797628,109588443854.5,True,1.0,696000.0,579989.0,0.0635600919627276,0.0635600919627276
2021-09-22,99187.93333333333,1487819,15,11.789379288218424,188348.8,941744.0,5.0,14.734989398882412,69486273671.0,True,1.0,580000.0,361744.0,0.025136242582842222,0.025136242582842222
2021-09-23,92701.7,927017,10,1.4656174437018223,175381.44444444444,1578433.0,9.0,15.38546347128133,65228743759.666664,True,1.0,1044000.0,534433.0,0.034860393213709935,0.034860393213709935
2021-09-24,103568.5,621411,6,3.3204549793881,191922.0,1151532.0,6.0,59.0175741043243,77100750673.83333,True,1.0,696000.0,455532.0,0.035121859155952645,0.035121859155952645
2021-09-25,98284.36363636363,1081128,11,8.342895747238499,190174.27272727274,2091917.0,11.0,11.925103256168374,42765559335.63636,True,1.0,1276000.0,815917.0,0.03489314687645441,0.03489314687645441
2021-09-26,106938.0,534690,5,0.46941718474002103,212021.2,1060106.0,5.0,1.4341249205525601,55397657301.6,True,1.0,580000.0,480106.0,0.02659674765644197,0.02659674765644197
2021-09-27,106938.0,534690,5,0.7896989002394901,164875.0,329750.0,2.0,6.2413927686795105,68824941468.0,True,1.0,232000.0,97750.0,0.006727638028497,0.006727638028497
2021-09-28,100199.0,500995,5,1.004401720616355,184470.55555555556,1660235.0,9.0,330.0264308391787,75868081513.66667,True,1.0,1044000.0,616235.0,0.04675256721157438,0.04675256721157438
2021-09-29,109184.33333333333,655106,6,3.0999999999999996,169191.75,1353534.0,8.0,23.677975049077116,70002954260.5,True,1.0,928000.0,425534.0,0.029788637138287603,0.029788637138287603
2021-09-30,111992.25,447969,4,5.07,184784.0,923920.0,5.0,4.731891370196076,82000615353.6,False,0.933311907336504,541320.9062551723,320984.6311711705,0.02632093727508432,0.02632093727508432
2021-10-01,103808.71428571429,726661,7,2.1432939615609015,164849.0,494547.0,3.0,5.326483592799258,75401055648.66667,True,1.0,348000.0,146547.0,0.011049798502145155,0.011049798502145155
2021-10-02,113677.0,568385,5,3.543,209853.75,839415.0,4.0,2.1628349126722513,54074261090.75,False,0.6104529812792129,283250.1833135548,229173.20596693567,0.012392371774460304,0.012392371774460304
2021-10-03,89985.0,719880,8,2.9817479253923915,187505.7,1875057.0,10.0,9.074071448385583,48894822934.7,True,1.0,1160000.0,715057.0,0.034962585403217776,0.034962585403217776
2021-10-04,116141.0,464564,4,3.62407126716983,158569.0,634276.0,4.0,64.35489005525426,74006413230.75,True,1.0,464000.0,170276.0,0.012601516019279186,0.012601516019279186
2021-10-05,93249.0,372996,4,12.690361693153102,186444.0,1305108.0,7.0,21.510550719979722,132891769535.28572,True,1.0,812000.0,493108.0,0.06552999469200568,0.06552999469200568
2021-10-06,112076.28571428571,784534,7,7.0055,161423.66666666666,484271.0,3.0,3.5127617051855338,118161491732.0,False,0.5014291207173698,174497.3340096447,68330.24770927668,0.008074003999745208,0.008074003999745208
2021-10-07,110048.30769230769,1430628,13,7.1360463606238165,304094.6666666667,912284.0,3.0,101.1773918752064,98152633963.0,True,1.0,348000.0,564284.0,0.05538596090317749,0.05538596090317749
2021-10-08,103568.5,1035685,10,8.360205923708481,161076.5,644306.0,4.0,6.536476726843604,92647530549.25,False,0.7818559478669045,362781.1598102437,140973.31853609008,0.013060829835701558,0.013060829835701558
2021-10-09,115829.55555555556,1042466,9,2.6393769000000002,184221.375,1473771.0,8.0,24.87400082597123,79234543938.875,True,1.0,928000.0,545771.0,0.04324391628006375,0.04324391628006375
2021-10-10,108982.54545454546,1198808,11,17.173089984501352,212517.0,637551.0,3.0,3.9367985690577862,71444786069.33333,False,0.22924229551063505,79776.318837701,66377.33590739989,0.004742314563756463,0.004742314563756463
2021-10-11,105975.28571428571,741827,7,5.080989045489821,199661.85714285713,1397633.0,7.0,13.806428433390542,81587284178.14285,True,1.0,812000.0,585633.0,0.04778020599509833,0.04778020599509833
2021-10-12,96056.91666666667,1152683,12,4.36213152802628,211132.75,844531.0,4.0,5.465164180009496,83291384409.0,True,1.0,464000.0,380531.0,0.03169495380054118,0.03169495380054118
2021-10-13,100854.0,907686,9,3.5710989468395367,245056.25,980225.0,4.0,9.06552363029352,82918499019.75,True,1.0,464000.0,516225.0,0.042804602156470445,0.042804602156470445
2021-10-14,109184.33333333333,655106,6,3.9448708053238555,168063.0,504189.0,3.0,1.8900000000000001,140592878870.0,False,0.47910314260465114,166727.8936264186,74830.64074027786,0.010520655209362373,0.010520655209362373
2021-10-15,109549.2,1095492,10,18.087848244100314,167269.0,334538.0,2.0,0.7678,80735377490.0,False,0.04244838798061191,9848.026011501963,4352.572806755983,0.0003514066086061531,0.0003514066086061531
2021-10-16,92336.83333333333,554021,6,2.628,181944.25,727777.0,4.0,81.10567919658668,72897832767.5,True,1.0,464000.0,263777.0,0.019228771633912848,0.019228771633912848
2021-10-17,102936.58333333333,1235239,12,4.415347070326024,166632.6,833163.0,5.0,72.5,66030015194.8,True,1.0,580000.0,253163.0,0.016716356736761154,0.016716356736761154
2021-10-18,103568.5,414274,4,2.802,176817.54545454544,1944993.0,11.0,313.54981516428296,80113853692.72728,True,1.0,1276000.0,668993.0,0.0535956073234587,0.0535956073234587
2021-10-19,103545.54545454546,1139001,11,12.643276082566782,173030.57142857142,1211214.0,7.0,13.102813260242144,82375063690.28572,True,1.0,812000.0,399214.0,0.032885278676053724,0.032885278676053724
2021-10-20,89648.0,1075776,12,7.974004576064051,170625.57142857142,1194379.0,7.0,12.266173947279876,80105108235.28572,True,1.0,812000.0,382379.0,0.03063051118190032,0.03063051118190032
2021-10-21,105919.36363636363,1165113,11,10.838576790811334,165305.2,826526.0,5.0,35.05916259328329,93851863400.8,True,1.0,580000.0,246526.0,0.023136924476745622,0.023136924476745622
2021-10-22,106938.0,1069380,10,3.567722685012726,216654.2857142857,1516580.0,7.0,8.746419237992548,88018975154.0,True,1.0,812000.0,704580.0,0.062016409514005326,0.062016409514005326
2021-10-23,103697.84615384616,1348072,13,9.620836801327753,224313.5,1345881.0,6.0,40.005900107287566,66991254647.666664,True,1.0,696000.0,649881.0,0.043536343561680256,0.043536343561680256
2021-10-24,109847.72727272728,1208325,11,19.48,182490.0,547470.0,3.0,12.463270322182368,87063935215.0,False,0.6397982711592591,222649.7983634222,127620.5611481374,0.011111148267903381,0.011111148267903381
2021-10-25,110048.30769230769,1430628,13,13.630032856887201,220901.0,220901.0,1.0,0.9129452030213396,72226984450.0,False,0.0669804110237366,7769.727678753446,7026.312096800993,0.0005074893345564922,0.0005074893345564922
2021-10-26,95262.4,476312,5,5.63,198871.5,397743.0,2.0,2.10773,82101571713.5,False,0.37437477797513324,86854.94849023092,62049.998825932504,0.005094402428429888,0.005094402428429888
2021-10-27,120416.0,240832,2,1.18,186876.66666666666,560630.0,3.0,3.25441160051398,128834605463.66667,True,1.0,348000.0,212630.0,0.027394102159739447,0.027394102159739447
2021-10-28,103568.5,207137,2,1.0348503826703068,173527.85714285713,1214695.0,7.0,44.52745309044694,188611859602.2857,True,1.0,812000.0,402695.0,0.07595305280254244,0.07595305280254244
2021-10-29,85204.4,426022,5,3.8690054573217125,244107.33333333334,732322.0,3.0,2.557271,206390170407.0,False,0.6609633995632175,230015.2630479997,254022.77564693487,0.05242780395303002,0.05242780395303002
2021-10-30,120416.0,240832,2,1.34,195693.5,391387.0,2.0,2.542261336,120782672653.5,True,1.0,232000.0,159387.0,0.019251187846223407,0.019251187846223407
2021-10-31,120416.0,361248,3,1.45,215821.16666666666,1294927.0,6.0,9.593368724138156,129302740323.33333,True,1.0,696000.0,598927.0,0.07744290235363306,0.07744290235363306
2021-11-01,109184.33333333333,327553,3,0.12194405832644101,281133.0,843399.0,3.0,10.04,158986992225.33334,True,1.0,348000.0,495399.0,0.0787619969614379,0.0787619969614379
2021-11-02,104597.88888888889,941381,9,3.288489539205923,298058.0,894174.0,3.0,5.660998646524991,154223442332.66666,True,1.0,348000.0,546174.0,0.08423283439260189,0.08423283439260189
2021-11-03,112918.7,1129187,10,6.244166998173346,215085.66666666666,645257.0,3.0,1.4594639924077817,173577238284.66666,False,0.23373237660599563,81338.86705888648,69478.58507276844,0.012059900916857413,0.012059900916857413
2021-11-04,112085.66666666667,1008771,9,12.482020953437148,168586.5,337173.0,2.0,2.869245919626294,111078572111.0,False,0.22987030147839926,53329.90994298863,24176.14921738769,0.0026854521342098946,0.0026854521342098946
2021-11-05,109184.33333333333,655106,6,10.5292,164863.0,659452.0,4.0,2.6697335878220048,132809218783.75,False,0.2535552167137109,117649.62055516186,49557.87421712822,0.006581742559360146,0.006581742559360146
2021-11-06,103568.5,414274,4,12.057089309052497,193593.81818181818,2129532.0,11.0,36.67973748223995,102492243144.36363,True,1.0,1276000.0,853532.0,0.08748040927549498,0.08748040927549498
2021-11-07,106938.0,534690,5,2.2021413609632,188966.8,944834.0,5.0,5.917266124983027,79126132906.6,True,1.0,580000.0,364834.0,0.028867903572846507,0.028867903572846507
2021-11-08,98408.75,787270,8,7.87488516029244,166946.8,834734.0,5.0,9.613,93732035063.2,True,1.0,580000.0,254734.0,0.02387673621978919,0.02387673621978919
2021-11-09,103568.5,621411,6,6.4613000000000005,167585.66666666666,502757.0,3.0,3.2848007236552776,144334691159.0,False,0.5083807784277588,176916.51089286004,78675.48412714468,0.011355601703276232,0.011355601703276232
2021-11-10,103568.5,207137,2,2.9743518546,184353.0,553059.0,3.0,26.704516814246865,157746313741.66666,True,1.0,348000.0,205059.0,0.032347301349552424,0.032347301349552424
2021-11-11,112735.09090909091,1240086,11,26.3283300509235,165060.33333333334,495181.0,3.0,4.0082480413609325,151387055917.33334,False,0.1522408764098708,52979.82499063503,22406.964430881206,0.003392124377235512,0.003392124377235512
2021-11-12,120416.0,240832,2,11.8,215409.0,646227.0,3.0,5.841,135751048174.0,False,0.495,172260.0,147622.365,0.020039890782674808,0.020039890782674808
2021-11-13,108790.9,1087909,10,14.104269635676035,163327.2,816636.0,5.0,0.8453145792865981,113690878998.8,False,0.059933240155053316,34761.27928993092,14182.362217331196,0.0016124052267677538,0.0016124052267677538
2021-11-14,101161.71428571429,708132,7,12.061910791269314,184968.1,1849681.0,10.0,13.282885393346437,105562465352.3,True,1.0,1160000.0,689681.0,0.07280442666663962,0.07280442666663962
2021-11-15,96905.63636363637,1065962,11,6.765956729026842,178010.0,890050.0,5.0,6.018842057933545,146281043715.0,False,0.889577379664863,515954.88020562055,275813.4665650908,0.04034628175979374,0.04034628175979374
2021-11-16,96880.0,484400,5,9.08661285630778,173576.0,347152.0,2.0,30.0386102769965,118285853023.0,True,1.0,232000.0,115152.0,0.013620852547304496,0.013620852547304496
2021-11-17,113677.0,568385,5,3.0148163173919,158223.5,1265788.0,8.0,236.00687267414122,117549929007.625,True,1.0,928000.0,337788.0,0.03970695541962763,0.03970695541962763
2021-11-18,95425.0,286275,3,6.43196894456,185191.7,1851917.0,10.0,93.93428367501149,140874675835.8,True,1.0,1160000.0,691917.0,0.09747358308027922,0.09747358308027922
2021-11-19,93460.0,467300,5,5.60788784882638,596282.5,2385130.0,4.0,25.44188157399755,119231235071.25,True,1.0,464000.0,1921130.0,0.2290587026324305,0.2290587026324305
2021-11-20,111044.375,888355,8,5.33578100581537,177481.8,887409.0,5.0,4.961362111918963,97224870624.0,False,0.9298286617294947,539300.623803107,285837.6990736022,0.02779053331189282,0.02779053331189282
2021-11-21,120416.0,722496,6,7.11,170742.77777777778,1536685.0,9.0,31.905909756555502,92215570116.44444,True,1.0,1044000.0,492685.0,0.04543322816282043,0.04543322816282043
2021-11-22,108346.0,758422,7,11.98,266279.0,1065116.0,4.0,15.137262918907993,114294876442.0,True,1.0,464000.0,601116.0,0.06870447894730927,0.06870447894730927
2021-11-23,103568.5,414274,4,3.5390075313359546,163414.0,326828.0,2.0,2.7095349845013526,92060379160.0,False,0.7656200108391742,177623.8425146884,72602.21438785721,0.006683787384401742,0.006683787384401742
2021-11-24,113677.0,568385,5,6.908,273301.1666666667,1639807.0,6.0,65.38837673177585,127457624484.16667,True,1.0,696000.0,943807.0,0.12029539819152789,0.12029539819152789
2021-11-25,103518.0,517590,5,6.439003295233587,248777.75,995111.0,4.0,18.101740574494166,101958872561.5,True,1.0,464000.0,531111.0,0.05415147876501083,0.05415147876501083
2021-11-26,103484.33333333333,310453,3,4.036668539772916,435644.125,3485153.0,8.0,34.06792125988942,101151321731.125,True,1.0,928000.0,2557153.0,0.2586594058187115,0.2586594058187115
2021-11-27,101672.75,406691,4,1.1343,298030.25,3576363.0,12.0,52.79494060484487,86129629963.75,True,1.0,1392000.0,2184363.0,0.18813837689650686,0.18813837689650686
2021-11-28,113677.0,1136770,10,8.169753143390087,231413.5,462827.0,2.0,0.2159700404355927,97295894162.0,False,0.026435320216538962,6132.994290237039,6101.985659623039,0.000593698150916725,0.000593698150916725
2021-11-29,101161.71428571429,708132,7,10.230626975310196,696616.25,2786465.0,4.0,16.85616285968549,106263963668.5,True,1.0,464000.0,2322465.0,0.24679433638136286,0.24679433638136286
2021-11-30,116996.71428571429,818977,7,115.74795626564503,216832.4,2168324.0,10.0,271.2545024580993,127295285358.3,True,1.0,1160000.0,1008324.0,0.1283548913136225,0.1283548913136225
2021-12-01,84431.5,506589,6,9.998592912269105,257646.42857142858,1803525.0,7.0,8.01121307683839,126601392645.57143,False,0.8012340483437389,650602.047255116,794443.5897840257,0.10057766484500472,0.10057766484500472
2021-12-02,97952.66666666667,293858,3,10.945440387704693,251624.5,1006498.0,4.0,8.020877010342899,94094129557.75,False,0.7328053258919546,340021.6712138669,397545.4236857336,0.03740669060137603,0.03740669060137603
2021-12-03,105562.5,844500,8,89.29335299717587,176970.0,707880.0,4.0,66.42455398792725,93372391360.0,False,0.7438913621042778,345165.5920163849,181420.22538999125,0.01693964028573367,0.01693964028573367
2021-12-04,108889.625,871117,8,130.04426839437647,237027.3076923077,3081355.0,13.0,165.28220560596904,99421974086.84616,True,1.0,1508000.0,1573355.0,0.15642606003940984,0.15642606003940984
2021-12-05,98464.53846153847,1280039,13,80.59706532080511,250713.64705882352,4262132.0,17.0,58.14449351714594,86510359541.17647,False,0.7214219684762725,1422644.1218352094,1652151.5355105028,0.14292822335352037,0.14292822335352037
2021-12-06,105710.45454545454,1162815,11,56.35379160247165,211180.5,1267083.0,6.0,200.46780821360483,106232657405.0,True,1.0,696000.0,571083.0,0.060667664688819616,0.060667664688819616
2021-12-07,105303.5,421214,4,201.85,230575.0,1844600.0,8.0,23.29560057389894,79774607360.75,False,0.11541045615010623,107100.90330729858,105785.22410718736,0.008438974717719816,0.008438974717719816
2021-12-08,103014.1875,1648227,16,400.2503158780537,227090.0,1589630.0,7.0,15.073192230595504,80213814957.71428,False,0.037659413703468335,30579.44392721629,29285.089878228082,0.002349068780512219,0.002349068780512219
2021-12-09,112866.15384615384,1467260,13,48.776929915547534,228772.0,915088.0,4.0,103.84764138254235,81028581583.0,True,1.0,464000.0,451088.0,0.0365510208091123,0.0365510208091123
2021-12-10,97386.25,1168635,12,233.04679042034334,187827.2,1878272.0,10.0,268.0027606567653,334752409464.6,True,1.0,1160000.0,718272.0,0.24044328265095713,0.24044328265095713
2021-12-11,92977.27272727272,1022750,11,24.940584560952104,286756.7,2867567.0,10.0,24.421952151910045,86681596244.4,False,0.9792052825476253,1135878.1277552452,1672058.6267040009,0.14493671077692213,0.14493671077692213
2021-12-12,98682.4,493412,5,9.17,231203.27272727274,2543236.0,11.0,14.260331174049762,49933173985.27273,True,1.0,1276000.0,1267236.0,0.06327711566840107,0.06327711566840107
2021-12-13,115073.875,920591,8,5.451345252386208,221056.0,2431616.0,11.0,24.084049360343304,75550179963.36363,True,1.0,1276000.0,1155616.0,0.08730699676854242,0.08730699676854242
2021-12-14,110307.5,1103075,10,27.190097889785843,262937.85714285716,1840565.0,7.0,14.087401206046344,67058209666.71429,False,0.518107778175318,420703.51587835816,532907.5268588959,0.03573582466907402,0.03573582466907402
2021-12-15,103568.5,414274,4,1.5944484013369657,275004.45454545453,3025049.0,11.0,38.04425540760007,277492011619.36365,True,1.0,1276000.0,1749049.0,0.48534712543083636,0.48534712543083636
2021-12-16,120416.0,481664,4,26.513,241873.0,2418730.0,10.0,28.30461045912252,66207097808.2,True,1.0,1160000.0,1258730.0,0.08333686022411557,0.08333686022411557
2021-12-17,86721.0,86721,1,0.2001942837824795,176070.83333333334,1056425.0,6.0,8.298848401817006,73513137180.5,True,1.0,696000.0,360425.0,0.026495972468281715,0.026495972468281715
2021-12-18,89725.0,269175,3,1.1067611608029,196080.36363636365,2156884.0,11.0,108.3029762223907,51154717734.63636,True,1.0,1276000.0,880884.0,0.04506137237695742,0.04506137237695742
2021-12-19,109847.14285714286,768930,7,452.1210025214611,235754.36363636365,2593298.0,11.0,42.88023604385506,41769574539.0,False,0.09484238910538033,121018.8884984653,124935.68948373929,0.005218510594472406,0.005218510594472406
2021-12-20,104240.11111111111,938161,9,148.1707075224253,282286.1666666667,1693717.0,6.0,6.689270969825077,46556783528.833336,False,0.045145704449124475,31421.410296590635,45042.63680586712,0.0020970402913386165,0.0020970402913386165
2021-12-21,99496.75,1193961,12,10.068397139913827,239114.0909090909,2630255.0,11.0,43.44327927071549,52177658787.90909,True,1.0,1276000.0,1354255.0,0.07066185530181983,0.07066185530181983
2021-12-22,111208.7,1112087,10,35.045575211999996,200944.0,1406608.0,7.0,20.93686588289993,59383168483.42857,False,0.5974182405695231,485103.61134245276,355229.665188563,0.021094663058204358,0.021094663058204358
2021-12-23,109184.33333333333,327553,3,6.3733685,250764.75,2006118.0,8.0,14.44444913563814,66578328337.0,True,1.0,928000.0,1078118.0,0.07177929419002976,0.07177929419002976
2021-12-24,97168.83333333333,1166026,12,363.0154757794998,277851.6666666667,1667110.0,6.0,5.860681510262662,69503994333.0,False,0.016144439841519358,11236.530129697472,15678.026974497865,0.0010896854979881208,0.0010896854979881208
2021-12-25,113677.0,568385,5,3.627,301225.0,2108575.0,7.0,15.390323360808107,56123475151.0,True,1.0,812000.0,1296575.0,0.07276829479390783,0.07276829479390783
2021-12-26,107889.7,1078897,10,34.79424872034579,233990.0,1403940.0,6.0,12.413329287156573,51729825190.833336,False,0.35676382573818677,248307.62271377802,252567.3827930919,0.013065266560792932,0.013065266560792932
2021-12-27,113677.0,568385,5,0.8270000000000001,258717.7142857143,1811024.0,7.0,10.606212825025812,68669213684.57143,True,1.0,812000.0,999024.0,0.06860219253201529,0.06860219253201529
